2026-04-21T03:18:08Z	2505.07596	ok	23.33	93315	
2026-04-21T03:18:30Z	2505.07773	ok	19.33	47197	
2026-04-21T03:18:53Z	2505.09558	ok	21.46	83186	
2026-04-21T03:19:48Z	2505.10527	ok	52.35	133758	
2026-04-21T03:20:12Z	2505.10978	ok	22.88	84877	
2026-04-21T03:20:37Z	2505.11277	ok	22.79	80869	
2026-04-21T03:20:59Z	2505.11821	ok	19.33	87599	
2026-04-21T03:21:57Z	2505.13886	ok	56.81	240122	
2026-04-21T03:22:20Z	2505.14069	ok	20.37	74908	
2026-04-21T03:22:48Z	2505.14146	ok	25.82	102643	
2026-04-21T03:23:14Z	2505.14246	ok	24.00	67986	
2026-04-21T03:23:44Z	2505.14362	ok	28.14	71134	
2026-04-21T03:24:09Z	2505.15107	ok	23.53	67329	
2026-04-21T03:24:43Z	2505.15776	ok	31.41	78789	
2026-04-21T03:25:02Z	2505.16282	ok	17.31	36849	
2026-04-21T03:25:31Z	2505.16410	ok	26.75	147507	
2026-04-21T03:25:56Z	2505.16582	ok	22.98	89092	
2026-04-21T03:26:19Z	2505.16834	ok	21.19	62405	
2026-04-21T03:26:57Z	2505.16984	ok	35.36	74844	
2026-04-21T03:27:18Z	2505.17005	ok	19.50	56679	
2026-04-21T03:27:38Z	2505.17016	ok	18.01	57247	
2026-04-21T03:28:03Z	2505.17086	ok	22.95	99440	
2026-04-21T03:28:22Z	2505.17281	ok	17.03	52382	
2026-04-21T03:28:41Z	2505.18719	ok	16.52	54638	
2026-04-21T03:29:08Z	2505.19253	ok	25.47	107544	
2026-04-21T03:29:35Z	2505.19590	ok	24.27	99651	
2026-04-21T03:29:55Z	2505.19641	ok	18.76	54107	
2026-04-21T03:30:25Z	2505.19789	ok	28.10	76419	
2026-04-21T03:31:07Z	2505.19897	ok	39.18	109745	
2026-04-21T03:31:43Z	2505.19914	ok	34.33	134540	
2026-04-21T03:32:24Z	2505.20128	ok	39.03	179081	
2026-04-21T03:32:42Z	2505.20282	ok	16.17	43637	
2026-04-21T03:33:07Z	2505.20285	ok	22.74	87195	
2026-04-21T03:33:27Z	2505.20289	ok	17.89	56888	
2026-04-21T03:33:56Z	2505.21493	ok	26.99	70645	
2026-04-21T03:34:16Z	2505.22019	ok	18.09	69923	
2026-04-21T03:34:37Z	2505.22501	ok	18.66	54922	
2026-04-21T03:35:01Z	2505.22617	ok	22.06	72388	
2026-04-21T03:35:22Z	2505.22648	ok	18.76	81182	
2026-04-21T03:35:40Z	2505.22660	ok	16.70	46178	
2026-04-21T03:36:21Z	2505.24332	ok	38.43	146057	
2026-04-21T03:36:49Z	2506.01391	ok	26.05	93871	
2026-04-21T03:37:11Z	2506.01716	ok	20.28	87359	
2026-04-21T03:37:36Z	2506.04185	ok	23.17	78301	
2026-04-21T03:38:03Z	2506.07528	ok	24.62	63519	
2026-04-21T03:38:26Z	2506.08007	ok	20.60	63554	
2026-04-21T03:38:57Z	2506.08011	ok	29.08	135027	
2026-04-21T03:39:14Z	2506.10408	ok	14.89	57594	
2026-04-21T03:39:43Z	2506.10947	ok	26.86	121380	
2026-04-21T03:40:07Z	2506.13651	ok	22.48	87883	
2026-04-21T03:40:37Z	2506.14205	ok	27.90	109786	
2026-04-21T03:41:05Z	2506.15841	ok	25.58	78540	
2026-04-21T03:41:43Z	2506.18096	ok	35.78	146280	
2026-04-21T03:42:05Z	2506.18254	ok	20.79	76601	
2026-04-21T03:42:52Z	2506.20670	ok	45.09	112756	
2026-04-21T03:43:27Z	2506.24119	ok	32.86	106737	
2026-04-21T03:43:48Z	2507.01679	ok	18.99	70939	
2026-04-21T03:44:09Z	2507.02259	ok	18.79	53069	
2026-04-21T03:44:30Z	2507.02592	ok	18.61	73700	
2026-04-21T03:44:49Z	2507.02962	ok	17.43	58269	
2026-04-21T03:45:35Z	2507.05197	ok	43.42	165696	
2026-04-21T03:46:00Z	2507.14295	ok	23.11	92403	
2026-04-21T03:46:21Z	2507.15061	ok	19.15	64921	
2026-04-21T03:46:44Z	2507.17365	ok	20.59	56807	
2026-04-21T03:47:13Z	2507.17849	ok	26.94	135892	
2026-04-21T03:47:28Z	2507.18071	ok	13.09	21133	
2026-04-21T03:48:02Z	2507.19849	ok	32.05	146046	
2026-04-21T03:48:20Z	2508.00360	ok	16.01	35272	
2026-04-21T03:48:43Z	2508.00414	ok	21.08	61257	
2026-04-21T03:49:08Z	2508.01005	ok	22.75	63869	
2026-04-21T03:49:31Z	2508.03682	ok	21.06	56704	
2026-04-21T03:49:52Z	2508.04280	ok	19.18	52841	
2026-04-21T03:50:17Z	2508.05004	ok	22.70	71292	
2026-04-21T03:50:39Z	2508.05498	ok	20.06	48089	
2026-04-21T03:51:20Z	2508.05668	ok	39.47	157259	
2026-04-21T03:51:45Z	2508.05748	ok	22.74	85707	
2026-04-21T03:52:30Z	2508.06165	ok	43.02	135581	
2026-04-21T03:52:57Z	2508.06600	ok	25.09	91981	
2026-04-21T03:53:30Z	2508.07976	ok	30.34	79400	
2026-04-21T03:53:53Z	2508.08636	ok	21.57	69333	
2026-04-21T03:54:49Z	2508.09123	ok	53.36	129118	
2026-04-21T03:55:15Z	2508.09303	ok	24.41	108203	
2026-04-21T03:56:10Z	2508.10874	ok	53.19	171287	
2026-04-21T03:56:31Z	2508.12800	ok	18.50	56064	
2026-04-21T03:56:33Z	2508.13009	skipped	0.00	57343	
2026-04-21T03:57:18Z	2508.13167	ok	43.44	153323	
2026-04-21T03:57:52Z	2508.13186	ok	31.27	97676	
2026-04-21T03:58:13Z	2508.14880	ok	19.57	48599	
2026-04-21T03:58:35Z	2508.15804	ok	19.80	56552	
2026-04-21T03:59:10Z	2508.16438	ok	32.67	89155	
2026-04-21T04:00:04Z	2508.20033	ok	52.31	151627	
2026-04-21T04:00:32Z	2508.20368	ok	25.81	93049	
2026-04-21T04:01:11Z	2508.21475	ok	37.42	116983	
2026-04-21T04:01:45Z	2509.01055	ok	31.15	109602	
2026-04-21T04:02:14Z	2509.02544	ok	27.34	102970	
2026-04-21T04:03:11Z	2509.02547	ok	54.76	451188	
2026-04-21T04:03:31Z	2509.06283	ok	18.42	52210	
2026-04-21T04:03:54Z	2509.06501	ok	20.50	62372	
2026-04-21T04:04:28Z	2509.06733	ok	31.98	156492	
2026-04-21T04:05:14Z	2509.08755	ok	44.43	148799	
2026-04-21T04:05:40Z	2509.10446	ok	23.96	65070	
2026-04-21T04:06:11Z	2509.13160	ok	28.81	106007	
2026-04-21T04:06:36Z	2509.13305	ok	22.80	86443	
2026-04-21T04:06:59Z	2509.13309	ok	20.59	63992	
2026-04-21T04:07:26Z	2509.13313	ok	25.89	106427	
2026-04-21T04:07:43Z	2509.18167	ok	14.83	24443	
2026-04-21T04:08:17Z	2509.21240	ok	31.34	113708	
2026-04-21T04:09:04Z	2509.24193	ok	44.81	157944	
2026-04-21T04:09:41Z	2510.05592	ok	35.01	144220	
2026-04-21T04:10:05Z	2510.10448	ok	22.02	58952	
2026-04-21T04:10:36Z	2510.13272	ok	29.33	96425	
2026-04-21T04:11:01Z	2510.13786	ok	23.41	87456	
2026-04-21T04:11:21Z	2510.14253	ok	17.99	44983	
2026-04-21T04:11:51Z	2510.14967	ok	27.69	89078	
2026-04-21T04:12:27Z	2510.16724	ok	33.82	180730	
2026-04-21T04:12:59Z	2510.18821	ok	29.70	135824	
2026-04-21T04:13:27Z	2510.20168	ok	26.21	91480	
2026-04-21T04:13:59Z	2510.20548	ok	29.71	91462	
2026-04-21T04:14:40Z	2510.23038	ok	39.63	221978	
2026-04-21T04:14:42Z	2510.27569	skipped	0.00	65703	
2026-04-21T04:15:04Z	2511.02805	ok	19.14	58179	
2026-04-21T04:15:43Z	2511.05271	ok	37.23	104550	
2026-04-21T04:16:19Z	2511.05385	ok	33.70	122106	
2026-04-21T04:16:45Z	2511.07327	ok	24.12	115789	
2026-04-21T04:17:17Z	2511.07943	ok	30.55	106269	
2026-04-21T04:17:39Z	2511.12159	ok	20.11	66554	
2026-04-21T04:17:58Z	2511.14460	ok	16.84	46000	
2026-04-21T04:18:24Z	2511.16043	ok	23.86	70491	
2026-04-21T04:18:48Z	2511.19900	ok	21.39	72090	
2026-04-21T04:19:10Z	2512.01311	ok	20.73	63313	
2026-04-21T04:19:52Z	2512.02038	ok	39.89	288035	
2026-04-21T04:19:54Z	2512.04220	skipped	0.00	92618	
2026-04-21T04:20:21Z	2512.04949	ok	24.40	92302	
2026-04-21T04:20:49Z	2512.09487	ok	26.29	70190	
2026-04-21T04:21:08Z	2512.18552	ok	17.42	90950	
2026-04-21T04:21:35Z	2512.24330	ok	24.63	81022	
2026-04-21T04:21:56Z	2601.03555	ok	18.73	65182	
2026-04-21T04:22:24Z	2601.04703	ok	26.12	138919	
2026-04-21T04:22:48Z	2601.04767	ok	21.92	93344	
2026-04-21T04:23:11Z	2601.04888	ok	20.90	89490	
2026-04-21T04:23:45Z	2601.05465	ok	31.85	102790	
2026-04-21T04:24:09Z	2601.06021	ok	21.70	58957	
2026-04-21T04:24:34Z	2601.06487	ok	22.96	105072	
2026-04-21T04:25:04Z	2601.06676	ok	28.60	66557	
2026-04-21T04:25:27Z	2601.06922	ok	20.97	76600	
2026-04-21T04:25:57Z	2601.06943	ok	27.42	47086	
2026-04-21T04:26:12Z	2601.07376	ok	13.06	20430	
2026-04-21T04:26:38Z	2601.08282	ok	23.86	94568	
2026-04-21T04:27:14Z	2601.08536	ok	34.92	153163	
2026-04-21T04:27:40Z	2601.09688	ok	23.75	88471	
2026-04-21T04:28:04Z	2601.10504	ok	21.99	87588	
2026-04-21T04:28:30Z	2601.11037	ok	24.01	76168	
2026-04-21T04:28:56Z	2601.11888	ok	23.25	85579	
2026-04-21T04:29:32Z	2601.12346	ok	33.98	84934	
